bond_id,cusip,match_method,match_score,n_candidates,n_name_matches,finra_issuer_name,isin,nport_balance,nport_pctVal,Name,Par Value,par_ratio_nport_over_ishares
601,254687FS0,coupon_maturity_name,1.0,1,1,WALT DISNEY COMPANY/THE,US254687FS06,13372000.0,0.039501730337,WALT DISNEY CO,15984000,0.8365865865865866
602,717081FF5,coupon_maturity_name,1.0,2,1,PFIZER INC,US717081FF58,8232000.0,0.027374271696,PFIZER INC,14045000,0.5861160555357778
603,42824CBW8,coupon_maturity_size,0.25,1,0,HP ENTERPRISE CO,US42824CBW82,9704000.0,0.030017208599,HEWLETT PACKARD ENTERPRISE CO,15197000,0.6385470816608542
604,37045XEY8,coupon_maturity_name,0.6666666666666666,1,1,GENERAL MOTORS FINL CO,US37045XEY85,6792000.0,0.023473109624,GENERAL MOTORS FINANCIAL COMPANY I,13467000,0.5043439518823791
605,11135FBY6,coupon_maturity_name,1.0,1,1,BROADCOM INC,US11135FBY60,10809000.0,0.037059552513,BROADCOM INC,13542000,0.7981834293309703
606,91324PFC1,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PFC14,12508000.0,0.039270899854,UNITEDHEALTH GROUP INC,14874000,0.8409304827215275
607,00440KAD5,coupon_maturity_name,1.0,1,1,ACCENTURE CAPITAL INC,US00440KAD54,10397000.0,0.033758546245,ACCENTURE CAPITAL INC,14426000,0.7207126022459448
608,68389XDT9,coupon_maturity_name,1.0,1,1,ORACLE CORP,US68389XDT90,17415000.0,0.050357469739,ORACLE CORPORATION,17312000,1.005949630314233
609,66989HAR9,coupon_maturity_name,1.0,1,1,NOVARTIS CAPITAL CORP,US66989HAR93,16508000.0,0.050703206409,NOVARTIS CAPITAL CORP,14954000,1.1039186839641568
610,002824BG4,coupon_maturity_name,1.0,1,1,ABBOTT LABORATORIES,US002824BG43,11894000.0,0.038992376671,ABBOTT LABORATORIES,14220000,0.8364275668073137
611,594918BZ6,coupon_maturity_name,1.0,1,1,MICROSOFT CORP,US594918BZ68,9340000.0,0.029786375967,MICROSOFT CORPORATION,14620000,0.6388508891928865
612,316773DL1,coupon_maturity_name,1.0,1,1,FIFTH THIRD BANCORP,US316773DL15,6132000.0,0.021212221967,FIFTH THIRD BANCORP,13091000,0.46841341379573753
613,92343VCQ5,coupon_maturity_name,1.0,1,1,VERIZON COMMUNICATIONS,US92343VCQ59,12035000.0,0.038520853172,VERIZON COMMUNICATIONS INC,14509000,0.8294851471500448
614,78017DAC2,coupon_maturity_name,1.0,1,1,ROYAL BANK OF CANADA,US78017DAC20,8712000.0,0.029685422101,ROYAL BANK OF CANADA (FX-FRN) MTN,13274000,0.656320626789212
615,10373QBG4,coupon_maturity_name,1.0,1,1,BP CAP MARKETS AMERICA,US10373QBG47,15838000.0,0.034745731129,BP CAPITAL MARKETS AMERICA INC,21297000,0.7436728177677607
616,00206RNJ7,coupon_maturity_name,1.0,1,1,AT&T INC,US00206RNJ76,11420000.0,0.037379098151,AT&T INC,14241000,0.8019099782318657
617,482480AL4,coupon_maturity_name,1.0,1,1,KLA CORP,US482480AL46,9316000.0,0.031394609547,KLA CORP,13802000,0.6749746413563251
618,693475AZ8,coupon_maturity_name,1.0,1,1,PNC FINANCIAL SERVICES,US693475AZ80,14819000.0,0.046426215579,PNC FINANCIAL SERVICES GROUP INC (,14698000,1.0082324125731392
619,023135CA2,coupon_maturity_name,1.0,1,1,AMAZON.COM INC,US023135CA22,14373000.0,0.035900015398,AMAZON.COM INC,18817000,0.7638305787319977
620,20825CAQ7,coupon_maturity_name,1.0,1,1,CONOCOPHILLIPS,US20825CAQ78,12805000.0,0.047620127098,CONOCOPHILLIPS,12168000,1.0523504273504274
621,61746BEG7,coupon_maturity_name,1.0,1,1,MORGAN STANLEY,US61746BEG77,15670000.0,0.044127677826,MORGAN STANLEY,16755000,0.9352432109817965
622,345397E66,coupon_maturity_name,1.0,1,1,FORD MOTOR CREDIT CO LLC,US345397E664,10837000.0,0.036883149711,FORD MOTOR CREDIT COMPANY LLC,13316000,0.8138329828777411
623,718172DH9,coupon_maturity_name,0.5,1,1,PHILIP MORRIS INTL INC,US718172DH98,8152000.0,0.027956097739,PHILIP MORRIS INTERNATIONAL INC,13113000,0.6216731487836498
624,404280EE5,coupon_maturity_name,1.0,1,1,HSBC HOLDINGS PLC,US404280EE54,10137000.0,0.035054599902,HSBC HOLDINGS PLC,13068000,0.7757116620752984
625,35137LAN5,coupon_maturity_name,1.0,1,1,FOX CORP,US35137LAN55,7208000.0,0.026013478167,FOX CORP,12612000,0.5715191880748494
626,606822DF8,coupon_maturity_name,1.0,1,1,MITSUBISHI UFJ FIN GRP,US606822DF83,9824000.0,0.03359759902,MITSUBISHI UFJ FINANCIAL GROUP INC,13310000,0.73809166040571
627,91324PFM9,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PFM95,13211000.0,0.043046340136,UNITEDHEALTH GROUP INC,14390000,0.9180681028492008
628,20030NBH3,coupon_maturity_name,1.0,1,1,COMCAST CORP,US20030NBH35,13974000.0,0.045188780087,COMCAST CORPORATION,14366000,0.9727133509675623
629,822905AE5,coupon_maturity_name,1.0,1,1,SHELL FINANCE US INC,US822905AE56,13442000.0,0.036114343926,SHELL FINANCE US INC,17238000,0.779788838612368
630,68389XBZ7,coupon_maturity_name,1.0,1,1,ORACLE CORP,US68389XBZ78,14684000.0,0.036070854402,ORACLE CORPORATION,19720000,0.7446247464503043
631,68389XBP9,coupon_maturity_name,1.0,1,1,ORACLE CORP,US68389XBP96,12673000.0,0.034611116596,ORACLE CORPORATION,17736000,0.7145354082092918
632,66989HBG2,coupon_maturity_name,1.0,1,1,NOVARTIS CAPITAL CORP,US66989HBG20,11092000.0,0.037044259178,NOVARTIS CAPITAL CORP,13477000,0.8230318320100912
633,94974BGT1,coupon_maturity_name,1.0,1,1,WELLS FARGO & COMPANY,US94974BGT17,13385000.0,0.036555451156,WELLS FARGO & COMPANY,16957000,0.7893495311670696
634,65473PAU9,coupon_maturity_name,1.0,1,1,NISOURCE INC,US65473PAU93,10589000.0,0.03516225064,NISOURCE INC,13834000,0.7654329911811479
635,38141EC31,coupon_maturity_name,1.0,1,1,GOLDMAN SACHS GROUP INC,US38141EC311,12998000.0,0.039177605667,GOLDMAN SACHS GROUP INC/THE MTN,15479000,0.839718328057368
636,548661DQ7,coupon_maturity_name,0.5,1,1,LOWE'S COS INC,US548661DQ70,13045000.0,0.034210716336,LOWES COMPANIES INC,17582000,0.7419519963599136
637,693475BZ7,coupon_maturity_name,1.0,1,1,PNC FINANCIAL SERVICES,US693475BZ71,8561000.0,0.029153445278,PNC FINANCIAL SERVICES GROUP INC (,13085000,0.6542606037447459
638,20030NDA6,coupon_maturity_name,1.0,1,1,COMCAST CORP,US20030NDA63,12453000.0,0.03911795828,COMCAST CORPORATION,14307000,0.8704130845040889
639,594918BT0,coupon_maturity_name,1.0,1,1,MICROSOFT CORP,US594918BT09,12373000.0,0.032890088288,MICROSOFT CORPORATION,17452000,0.7089731835892734
640,94974BGU8,coupon_maturity_name,1.0,1,1,WELLS FARGO & COMPANY,US94974BGU89,14613000.0,0.041747137571,WELLS FARGO & COMPANY MTN,16106000,0.9073016267229604
641,46590XBA3,coupon_maturity_size,0.25,1,0,JBS NV/USA FOODS/FOOD CO,US46590XBA37,9623000.0,0.032320383068,JBS NV 144A,13503000,0.7126564467155447
642,20030NCU3,coupon_maturity_name,1.0,1,1,COMCAST CORP,US20030NCU37,11005000.0,0.036523893722,COMCAST CORPORATION,13647000,0.8064043379497325
643,81762PAE2,coupon_maturity_name,1.0,1,1,SERVICENOW INC,US81762PAE25,206000.0,0.00060684381,SERVICENOW INC,15265000,0.013494923026531281
644,911312AJ5,coupon_maturity_name,1.0,1,1,UNITED PARCEL SERVICE,US911312AJ59,12190000.0,0.044452970456,UNITED PARCEL SERVICE INC,12533000,0.9726322508577355
645,87264ACW3,coupon_maturity_name,1.0,1,1,T-MOBILE USA INC,US87264ACW36,12195000.0,0.039008087631,T-MOBILE USA INC,14731000,0.8278460389654471
646,002824BS8,coupon_maturity_name,1.0,1,1,ABBOTT LABORATORIES,US002824BS80,10556000.0,0.034627756584,ABBOTT LABORATORIES,13587000,0.7769191138588356
647,682680CD3,coupon_maturity_name,1.0,1,1,ONEOK INC,US682680CD39,8976000.0,0.029945394624,ONEOK INC,13391000,0.6703009483981779
648,29279FAA7,coupon_maturity_name,1.0,1,1,ENERGY TRANSFER LP,US29279FAA75,12508000.0,0.042063906967,ENERGY TRANSFER LP,13450000,0.9299628252788104
649,404119CK3,coupon_maturity_name,1.0,1,1,HCA INC,US404119CK30,14201000.0,0.044363087106,HCA INC,14238000,0.9974013204101699
650,404119CT4,coupon_maturity_name,1.0,1,1,HCA INC,US404119CT49,12248000.0,0.042025060204,HCA INC,12913000,0.9485015101060946
651,126650EK2,coupon_maturity_name,1.0,1,1,CVS HEALTH CORP,US126650EK24,13044000.0,0.04430228415,CVS HEALTH CORP,13101000,0.9956491870849553
652,05971KAV1,coupon_maturity_name,1.0,1,1,BANCO SANTANDER SA,US05971KAV17,9328000.0,0.031131309154,BANCO SANTANDER SA,13300000,0.7013533834586466
653,11135FCB5,coupon_maturity_name,1.0,1,1,BROADCOM INC,US11135FCB58,13046000.0,0.04351526639,BROADCOM INC,13252000,0.9844551765771204
654,91159HJJ0,coupon_maturity_name,1.0,1,1,US BANCORP,US91159HJJ05,9909000.0,0.034795138616,US BANCORP,12694000,0.7806050102410588
655,30225VAK3,coupon_maturity_name,1.0,1,1,EXTRA SPACE STORAGE LP,US30225VAK35,7770000.0,0.026731324794,EXTRA SPACE STORAGE LP,13027000,0.5964535196131112
656,89158TAB5,coupon_maturity_name,1.0,1,1,TOTALENERGI CAP USA LLC,US89158TAB52,11597000.0,0.038445381538,TOTALENERGIES CAPITAL USA LLC,13645000,0.8499083913521437
657,94974BGQ7,coupon_maturity_name,1.0,1,1,WELLS FARGO & COMPANY,US94974BGQ77,12733000.0,0.037268973395,WELLS FARGO & COMPANY MTN,15457000,0.8237691660736236
658,907818FK9,coupon_maturity_name,1.0,1,1,UNION PACIFIC CORP,US907818FK90,16124000.0,0.037171703109,UNION PACIFIC CORPORATION,19496000,0.8270414443988511
659,88732JAJ7,coupon_maturity_name,1.0,1,1,TIME WARNER CABLE LLC,US88732JAJ79,11731000.0,0.03934480145,TIME WARNER CABLE LLC,13570000,0.8644804716285924
660,126650DY3,coupon_maturity_name,1.0,1,1,CVS HEALTH CORP,US126650DY37,11038000.0,0.037570770751,CVS HEALTH CORP,13144000,0.8397748021911138
661,16411RAN9,coupon_maturity_name,1.0,1,1,CHENIERE ENERGY INC,US16411RAN98,11481000.0,0.039645493701,CHENIERE ENERGY INC,12859000,0.8928377012209348
662,04316JAN9,coupon_maturity_name,1.0,1,1,ARTHUR J GALLAGHER & CO,US04316JAN90,9083000.0,0.030257965645,ARTHUR J GALLAGHER & CO,13214000,0.6873770243680944
663,47233WEJ4,coupon_maturity_name,1.0,1,1,JEFFERIES FIN GROUP INC,US47233WEJ45,10463000.0,0.036276195669,JEFFERIES FINANCIAL GROUP INC,12767000,0.819534737996397
664,682680BL6,coupon_maturity_name,1.0,1,1,ONEOK INC,US682680BL63,12185000.0,0.043021532658,ONEOK INC,12466000,0.9774586876303546
665,742718FH7,coupon_maturity_name,1.0,1,1,PROCTER & GAMBLE CO/THE,US742718FH71,9217000.0,0.029555004063,PROCTER & GAMBLE CO,13764000,0.6696454519035164
666,882508BD5,coupon_maturity_name,1.0,1,1,TEXAS INSTRUMENTS INC,US882508BD51,12260000.0,0.034138338812,TEXAS INSTRUMENTS INC,16397000,0.7476977495883393
667,532457DM7,coupon_maturity_name,1.0,1,1,ELI LILLY & CO,US532457DM76,6320000.0,0.02117819461,ELI LILLY AND COMPANY,13282000,0.4758319530191236
668,,no_coupon_maturity_candidates,,0,0,,,,,VODAFONE GROUP PLC MTN,13273000,
669,00287YBD0,coupon_maturity_name,1.0,1,1,ABBVIE INC,US00287YBD04,10102000.0,0.03053711775,ABBVIE INC,14985000,0.6741408074741408
670,29273VAY6,coupon_maturity_name,1.0,1,1,ENERGY TRANSFER LP,US29273VAY65,10603000.0,0.036393020285,ENERGY TRANSFER LP,12904000,0.8216831990080595
671,55336VBX7,coupon_maturity_name,1.0,1,1,MPLX LP,US55336VBX73,9353000.0,0.031876947306,MPLX LP,13030000,0.7178050652340752
672,023135CY0,coupon_maturity_name,1.0,1,1,AMAZON.COM INC,US023135CY08,16651000.0,0.052950819016,AMAZON.COM INC,14743000,1.1294173506070677
673,10373QBT6,coupon_maturity_name,1.0,1,1,BP CAP MARKETS AMERICA,US10373QBT67,9574000.0,0.029060155556,BP CAPITAL MARKETS AMERICA INC,14637000,0.6540957846553256
674,20030NDM0,coupon_maturity_name,1.0,1,1,COMCAST CORP,US20030NDM02,12409000.0,0.036971401746,COMCAST CORPORATION,14959000,0.8295340597633531
675,404119DB2,coupon_maturity_name,1.0,1,1,HCA INC,US404119DB22,12134000.0,0.04188346961,HCA INC,12658000,0.9586032548585874
676,,no_coupon_maturity_candidates,,0,0,,,,,GENERAL MOTORS FINANCIAL COMPANY I,13083000,
677,91159HJN1,coupon_maturity_name,1.0,1,1,US BANCORP,US91159HJN17,12085000.0,0.042321466882,US BANCORP MTN,12616000,0.9579105897273303
678,91324PFK3,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PFK30,11093000.0,0.03647948269,UNITEDHEALTH GROUP INC,13668000,0.8116037459760024
679,314352AC9,coupon_maturity_name,1.0,1,1,FEDEX FREIGHT HOLDING CO,US314352AC96,6843000.0,0.022612384509,FEDEX FREIGHT HOLDING COMPANY INC 144A,13089000,0.5228054091221637
680,084664CR0,coupon_maturity_name,1.0,1,1,BERKSHIRE HATHAWAY FIN,US084664CR08,13362000.0,0.037038046178,BERKSHIRE HATHAWAY FINANCE CORP,16387000,0.8154024531640935
681,87406BAA0,coupon_maturity_name,0.6666666666666666,1,1,TAKEDA US FIN,US87406BAA08,12667000.0,0.042619725977,TAKEDA US FINANCING INC,13228000,0.9575899606894466
682,46647PAA4,coupon_maturity_name,1.0,1,1,JPMORGAN CHASE & CO,US46647PAA49,15829000.0,0.04409021962,JPMORGAN CHASE & CO,15894000,0.9959104064426828
683,42824CAY5,coupon_maturity_size,0.25,1,0,HP ENTERPRISE CO,US42824CAY57,12485000.0,0.042910943202,HEWLETT PACKARD ENTERPRISE CO,12872000,0.9699347420758235
684,13607LWW9,coupon_maturity_name,0.6,1,1,CANADIAN IMPERIAL BANK,US13607LWW98,7690000.0,0.027587998264,CANADIAN IMPERIAL BANK OF COMMERCE,12170000,0.6318816762530813
685,58933YBZ7,coupon_maturity_name,1.0,1,1,MERCK & CO INC,US58933YBZ79,11772000.0,0.038753127211,MERCK & CO INC,13419000,0.8772635814889336
686,03523TBT4,coupon_maturity_name,1.0,1,1,ANHEUSER-BUSCH INBEV WOR,US03523TBT43,12153000.0,0.034559073687,ANHEUSER-BUSCH INBEV WORLDWIDE INC,15644000,0.7768473536180005
687,95000U4J9,coupon_maturity_name,1.0,1,1,WELLS FARGO & COMPANY,US95000U4J91,14925000.0,0.050028397702,WELLS FARGO & COMPANY MTN,12925000,1.1547388781431334
688,254687DZ6,coupon_maturity_name,1.0,1,1,WALT DISNEY COMPANY/THE,US254687DZ66,8382000.0,0.030846850985,WALT DISNEY CO,12021000,0.6972797604192663
689,458140CB4,coupon_maturity_name,1.0,1,1,INTEL CORP,US458140CB48,11625000.0,0.033041579457,INTEL CORPORATION,15653000,0.7426691369066633
690,00206RCQ3,coupon_maturity_name,1.0,1,1,AT&T INC,US00206RCQ39,11576000.0,0.032998595562,AT&T INC,15786000,0.7333079944254403
691,20030NCM1,coupon_maturity_name,1.0,1,1,COMCAST CORP,US20030NCM11,12976000.0,0.035878683057,COMCAST CORPORATION,16639000,0.7798545585672216
692,191216DP2,coupon_maturity_name,1.0,1,1,COCA-COLA CO/THE,US191216DP21,14689000.0,0.044128000295,COCA-COLA CO,14589000,1.0068544794022893
693,46625HLL2,coupon_maturity_name,1.0,1,1,JPMORGAN CHASE & CO,US46625HLL23,12885000.0,0.039763848937,JPMORGAN CHASE & CO,14436000,0.8925602660016625
694,126650DQ0,coupon_maturity_name,1.0,1,1,CVS HEALTH CORP,US126650DQ03,10537000.0,0.031058049408,CVS HEALTH CORP,14739000,0.714906031616799
695,25278XAZ2,coupon_maturity_name,1.0,1,1,DIAMONDBACK ENERGY INC,US25278XAZ24,6762000.0,0.023200322554,DIAMONDBACK ENERGY INC,12742000,0.5306859205776173
696,89153VAV1,coupon_maturity_name,0.5,1,1,TOTALENERGIES CAP INTL,US89153VAV18,19161000.0,0.043133491129,TOTALENERGIES CAPITAL INTERNATIONA,20028000,0.956710605152786
697,037833FA3,coupon_maturity_name,1.0,1,1,APPLE INC,US037833FA32,10447000.0,0.035544847418,APPLE INC,12863000,0.8121744538599083
698,456837BM4,coupon_maturity_name,1.0,1,1,ING GROEP NV,US456837BM48,10274000.0,0.035173353725,ING GROEP NV,12626000,0.8137177253286868
699,639057AH1,coupon_maturity_name,1.0,1,1,NATWEST GROUP PLC,US639057AH16,4886000.0,0.017259937185,NATWEST GROUP PLC,12186000,0.4009519120301986
700,,no_coupon_maturity_candidates,,0,0,,,,,BARCLAYS PLC,13132000,
701,14913V2D9,coupon_maturity_name,0.6666666666666666,1,1,CATERPILLAR FINL SERVICE,US14913V2D99,5499000.0,0.018427218994,CATERPILLAR FINANCIAL SERVICES COR MTN,12981000,0.4236191356598105
702,718547AU6,coupon_maturity_name,1.0,2,1,PHILLIPS 66 CO,US718547AU68,5843000.0,0.020024098907,PHILLIPS 66 CO,12702000,0.4600062982207526
703,58013MFA7,coupon_maturity_name,0.5,1,1,MCDONALD'S CORP,US58013MFA71,11107000.0,0.033592224526,MCDONALDS CORPORATION MTN,14703000,0.7554240631163708
704,11135FCS8,coupon_maturity_name,1.0,1,1,BROADCOM INC,US11135FCS83,17467000.0,0.043851964596,BROADCOM INC,17922000,0.9746122084588773
705,961214ET6,coupon_maturity_name,1.0,1,1,WESTPAC BANKING CORP,US961214ET65,9068000.0,0.02730396158,WESTPAC BANKING CORP,14466000,0.6268491635559242
706,02079KAK3,coupon_maturity_name,1.0,1,1,ALPHABET INC,US02079KAK34,7354000.0,0.024398092552,ALPHABET INC,13092000,0.5617170791322945
707,29250NBZ7,coupon_maturity_name,1.0,1,1,ENBRIDGE INC,US29250NBZ78,8153000.0,0.030261636433,ENBRIDGE INC,11976000,0.6807782231128925
708,92343VCV4,coupon_maturity_name,1.0,1,1,VERIZON COMMUNICATIONS,US92343VCV45,13491000.0,0.041997222411,VERIZON COMMUNICATIONS INC,14281000,0.944681744975842
709,68389XAV7,coupon_maturity_name,1.0,1,1,ORACLE CORP,US68389XAV73,12533000.0,0.038026476617,ORACLE CORPORATION,14964000,0.8375434375835338
710,548661DY0,coupon_maturity_name,0.5,1,1,LOWE'S COS INC,US548661DY05,17408000.0,0.051691591252,LOWES COMPANIES INC,14587000,1.1933913758826353
711,11135FCL3,coupon_maturity_name,1.0,1,1,BROADCOM INC,US11135FCL31,8300000.0,0.028006570676,BROADCOM INC,12982000,0.639346787860114
712,,no_coupon_maturity_candidates,,0,0,,,,,VODAFONE GROUP PLC MTN,13437000,
713,747525AV5,coupon_maturity_name,1.0,1,1,QUALCOMM INC,US747525AV54,11501000.0,0.031977494325,QUALCOMM INCORPORATED,16127000,0.7131518571339989
714,606822DG6,coupon_maturity_name,1.0,1,1,MITSUBISHI UFJ FIN GRP,US606822DG66,8579000.0,0.029238878059,MITSUBISHI UFJ FINANCIAL GROUP INC,12738000,0.6734966242738264
715,406216BK6,coupon_maturity_name,1.0,1,1,HALLIBURTON CO,US406216BK61,13849000.0,0.042170032592,HALLIBURTON COMPANY,14598000,0.9486916015892588
716,68389XCP8,coupon_maturity_name,1.0,1,1,ORACLE CORP,US68389XCP87,12010000.0,0.038750816172,ORACLE CORPORATION,13630000,0.8811445341159208
717,43849RAK1,coupon_maturity_name,1.0,1,1,HONEYWELL AEROSPACE INC,US43849RAK14,9632000.0,0.032506054334,HONEYWELL AEROSPACE INC 144A,13060000,0.7375191424196018
718,91324PEK4,coupon_maturity_name,1.0,1,1,UNITEDHEALTH GROUP INC,US91324PEK49,13375000.0,0.038497656561,UNITEDHEALTH GROUP INC,15262000,0.8763595858996199
719,,no_coupon_maturity_candidates,,0,0,,,,,MASTERCARD INC,12855000,
720,718172AC3,coupon_maturity_name,0.5,1,1,PHILIP MORRIS INTL INC,US718172AC39,11181000.0,0.041103202075,PHILIP MORRIS INTERNATIONAL INC,11802000,0.9473817996949669
721,278865BW9,coupon_maturity_name,1.0,1,1,ECOLAB INC,US278865BW98,6525000.0,0.022245999484,ECOLAB INC,12684000,0.5144276253547777
722,37045VAF7,coupon_maturity_name,1.0,1,1,GENERAL MOTORS CO,US37045VAF76,10928000.0,0.036917974712,GENERAL MOTORS CO,12806000,0.8533499921911604
723,444859CA8,coupon_maturity_name,1.0,1,1,HUMANA INC,US444859CA81,10613000.0,0.036168567495,HUMANA INC,12553000,0.8454552696566557
724,57636QAP9,coupon_maturity_name,1.0,1,1,MASTERCARD INC,US57636QAP90,11933000.0,0.03866325662,MASTERCARD INC,13228000,0.9021016026610221
725,404280CY3,coupon_maturity_name,1.0,1,1,HSBC HOLDINGS PLC,US404280CY37,12522000.0,0.037793394157,HSBC HOLDINGS PLC,14276000,0.8771364527878958
726,05964HBD6,coupon_maturity_name,1.0,1,1,BANCO SANTANDER SA,US05964HBD61,8871000.0,0.031533651481,BANCO SANTANDER SA,11991000,0.7398048536402302
727,66989HAY4,coupon_maturity_name,1.0,1,1,NOVARTIS CAPITAL CORP,US66989HAY45,7880000.0,0.026042795107,NOVARTIS CAPITAL CORP,12970000,0.607555898226677
728,06738ECU7,coupon_maturity_name,1.0,1,1,BARCLAYS PLC,US06738ECU73,13701000.0,0.046156138907,BARCLAYS PLC,12584000,1.0887635092180548
729,55336VCC2,coupon_maturity_name,1.0,1,1,MPLX LP,US55336VCC28,13063000.0,0.043906393015,MPLX LP,12718000,1.0271269067463438
730,67066GAH7,coupon_maturity_name,1.0,1,1,NVIDIA CORP,US67066GAH74,11613000.0,0.029100264025,NVIDIA CORPORATION,17976000,0.6460280373831776
731,871607AC1,coupon_maturity_name,1.0,1,1,SYNOPSYS INC,US871607AC15,11951000.0,0.040348342097,SYNOPSYS INC,12624000,0.9466888466413181
732,693475CA1,coupon_maturity_name,1.0,1,1,PNC FINANCIAL SERVICES,US693475CA12,11892000.0,0.039831284969,PNC FINANCIAL SERVICES GROUP INC (,12762000,0.9318288669487541
733,345397H48,coupon_maturity_name,1.0,1,1,FORD MOTOR CREDIT CO LLC,US345397H485,10419000.0,0.035360642036,FORD MOTOR CREDIT COMPANY LLC,12450000,0.8368674698795181
734,548661EL7,coupon_maturity_name,0.5,1,1,LOWE'S COS INC,US548661EL74,9778000.0,0.033058862369,LOWES COMPANIES INC,12657000,0.7725369360828
735,11135FBQ3,coupon_maturity_name,1.0,1,1,BROADCOM INC,US11135FBQ37,19631000.0,0.055163226503,BROADCOM INC,15430000,1.2722618276085547
736,404119CV9,coupon_maturity_name,1.0,1,1,HCA INC,US404119CV94,13531000.0,0.044396600742,HCA INC,13155000,1.0285822881033828
737,38141GZN7,coupon_maturity_name,1.0,1,1,GOLDMAN SACHS GROUP INC,US38141GZN77,13891000.0,0.035681982104,GOLDMAN SACHS GROUP INC/THE,16800000,0.8268452380952381
738,585055BU9,coupon_maturity_name,1.0,1,1,MEDTRONIC INC,US585055BU98,13207000.0,0.039621820942,MEDTRONIC INC,14291000,0.9241480652158701
739,90353TAN0,coupon_maturity_name,1.0,1,1,UBER TECHNOLOGIES INC,US90353TAN00,15016000.0,0.049900252794,UBER TECHNOLOGIES INC,12895000,1.1644823575029082
740,29379VCL5,coupon_maturity_name,1.0,2,1,ENTERPRISE PRODUCTS OPER,US29379VCL53,11280000.0,0.038101887881,ENTERPRISE PRODUCTS OPERATING LLC,12818000,0.8800124824465595
741,02079KAN7,coupon_maturity_name,1.0,1,1,ALPHABET INC,US02079KAN72,12873000.0,0.039985929847,ALPHABET INC,14495000,0.8880993446015868
742,12636YAF9,coupon_maturity_name,1.0,1,1,CRH AMERICA FINANCE INC,US12636YAF97,9956000.0,0.034140824684,CRH AMERICA FINANCE INC,12589000,0.7908491540233538
743,718546AL8,coupon_maturity_name,1.0,1,1,PHILLIPS 66,US718546AL86,12409000.0,0.037067219008,PHILLIPS 66,14427000,0.8601233797740347
744,161175CR3,coupon_maturity_size,0.3333333333333333,1,0,CHARTER COMM OPT LLC/CAP,US161175CR30,9840000.0,0.033917722946,CHARTER COMMUNICATIONS OPERATING L,12497000,0.7873889733536049
745,05946KAX9,coupon_maturity_name,1.0,1,1,BANCO BILBAO VIZCAYA ARG,US05946KAX90,6878000.0,0.023078296901,BANCO BILBAO VIZCAYA ARGENTARIA SA,12639000,0.5441886225176042
746,446150BD5,coupon_maturity_name,1.0,1,1,HUNTINGTON BANCSHARES,US446150BD56,8962000.0,0.030849455482,HUNTINGTON BANCSHARES INC,12184000,0.7355548260013132
747,437076DF6,coupon_maturity_name,1.0,1,1,HOME DEPOT INC,US437076DF60,10797000.0,0.034132421856,HOME DEPOT INC,13780000,0.7835268505079825
748,037833DW7,coupon_maturity_name,1.0,1,1,APPLE INC,US037833DW79,20999000.0,0.043604244852,APPLE INC,21219000,0.9896319336443753
749,37045XEP7,coupon_maturity_name,0.6666666666666666,1,1,GENERAL MOTORS FINL CO,US37045XEP78,9893000.0,0.034795510845,GENERAL MOTORS FINANCIAL COMPANY I,12210000,0.8102375102375102
